id,is_high_priority
25-2581843,0
25-2587581,0
25-2586467,0
25-2586870,0
25-2582596,0
25-2579991,0
25-2582154,0
25-2583956,0
25-2579538,0
25-2586098,1
25-2587248,0
25-2586808,1
25-2584996,0
25-2587375,0
25-2586215,0
25-2578190,0
25-2580042,0
25-2580203,0
25-2583180,0
25-2587981,1
25-2586035,0
25-2578795,0
25-2581795,0
25-2580778,0
25-2582398,0
25-2579714,0
25-2586020,0
25-2585853,0
25-2585374,0
25-2586664,0
25-2587883,0
25-2581015,0
25-2586005,1
25-2588011,1
25-2581536,0
25-2586052,1
25-2587810,0
25-2586941,0
25-2585167,0
25-2587772,0
25-2586478,0
25-2579680,1
25-2588384,0
25-2588014,0
25-2586856,0
25-2578688,0
25-2585701,0
25-2587818,0
25-2587716,1
25-2581750,0
25-2585856,1
25-2585398,1
25-2587577,0
25-2585833,1
25-2581870,0
25-2585474,0
25-2578157,0
25-2583457,0
25-2585842,0
25-2585040,0
25-2578824,0
25-2580099,0
25-2584337,0
25-2587449,1
25-2587203,1
25-2583425,0
25-2586409,0
25-2581125,0
25-2587821,1
25-2587533,0
25-2587152,0
25-2588341,1
25-2585668,0
25-2584684,0
25-2588175,0
25-2585801,1
25-2586366,0
25-2581592,0
25-2587186,0
25-2585699,0
25-2586533,0
25-2587182,0
25-2588252,0
25-2587398,0
25-2585623,0
25-2580788,0
25-2587784,0
25-2585348,0
25-2581675,0
25-2581868,0
25-2587124,0
25-2582252,0
25-2586031,0
25-2584983,0
25-2583453,0
25-2583115,0
25-2585950,0
25-2587517,0
25-2585051,0
25-2581908,0
25-2585364,0
25-2581446,0
25-2585758,0
25-2587510,0
25-2580006,0
25-2586109,0
25-2585903,1
25-2583193,0
25-2586337,1
25-2585549,0
25-2588151,0
25-2586627,0
25-2587537,0
25-2579103,0
25-2583584,0
25-2581941,0
25-2579808,0
25-2587602,0
25-2578272,0
25-2587914,0
25-2588163,0
25-2587599,0
25-2585183,0
25-2585751,0
25-2587389,0
25-2587938,0
25-2579997,0
25-2581612,0
25-2579819,0
25-2588218,0
25-2587012,0
25-2587843,0
25-2587649,0
25-2587585,0
25-2588037,0
25-2587553,0
25-2582050,0
25-2587556,0
25-2585385,0
25-2587207,0
25-2588382,0
25-2588370,0
25-2579921,0
25-2587919,0
25-2588206,0
25-2587790,0
25-2587841,0
25-2587345,0
25-2579910,0
25-2584649,0
25-2587176,0
25-2585390,0
25-2585848,0
25-2585148,0
25-2585737,0
25-2580670,0
25-2585827,0
25-2586626,0
25-2579752,0
25-2585995,0
25-2585863,0
25-2586578,0
25-2581060,0
25-2586650,0
25-2586811,0
25-2585349,0
25-2586559,0
25-2586365,0
25-2585301,0
25-2585767,0
25-2586257,0
25-2585103,0
25-2585319,0
25-2586305,0
25-2585671,0
25-2584175,0
25-2584222,0
25-2585890,1
25-2584883,0
25-2584305,0
25-2585992,0
25-2585762,0
25-2586019,0
25-2585881,0
25-2585673,0
25-2585639,0
25-2585909,0
25-2585850,0
25-2585866,0
25-2585591,0
25-2585035,0
25-2583369,0
25-2581690,0
25-2585016,0
25-2583330,0
25-2581787,0
25-2585175,0
25-2582229,0
25-2581886,0
25-2583487,0
25-2584853,0
25-2584638,0
25-2584864,0
25-2582358,0
25-2582636,0
25-2583523,0
25-2584187,0
25-2578487,0
25-2582610,0
25-2581749,0
25-2583254,0
25-2581729,0
25-2583953,0
25-2583949,0
25-2583621,0
25-2580489,0
25-2583310,0
25-2583293,0
25-2583396,0
25-2578333,0
25-2583463,0
25-2579832,0
25-2583139,0
25-2579539,0
25-2582416,0
25-2582271,0
25-2579775,0
25-2581860,0
25-2582407,0
25-2582067,0
25-2579692,0
25-2581542,1
25-2581621,0
25-2580772,0
25-2579870,0
25-2579988,1
25-2581819,0
25-2580764,0
25-2579958,0
25-2578664,0
25-2581513,0
25-2581062,0
25-2581396,0
25-2581375,0
25-2579185,0
25-2580413,0
25-2579550,0
25-2580065,0
25-2580247,0
25-2580106,0
25-2579933,0
25-2579952,0
25-2579300,0
25-2579610,0
25-2579114,0
25-2578841,0
25-2578852,0
25-2578248,0
25-2578273,0
25-2578243,0
25-2578191,0
25-2578221,0
25-2599036,0
25-2589175,1
25-2598151,0
25-2596032,0
25-2596263,1
25-2592508,0
25-2591762,0
25-2598535,0
25-2598124,1
25-2591330,0
25-2598538,1
25-2594218,0
25-2594332,0
25-2590685,0
25-2589152,0
25-2596304,0
25-2593446,1
25-2597587,0
25-2592713,0
25-2590967,0
25-2588587,0
25-2590620,1
25-2590538,1
25-2598105,0
25-2596366,0
25-2592523,0
25-2588965,1
25-2597985,0
25-2598729,1
25-2594618,0
25-2596347,0
25-2595780,0
25-2589232,1
25-2588688,1
25-2594567,1
25-2592563,0
25-2598498,0
25-2594456,0
25-2589789,0
25-2597527,0
25-2592580,1
25-2594936,0
25-2590581,0
25-2591933,0
25-2597896,0
25-2594338,0
25-2590389,1
25-2596474,1
25-2591833,0
25-2593817,0
25-2592927,0
25-2590743,0
25-2596755,0
25-2588461,0
25-2598775,0
25-2596114,0
25-2590929,0
25-2588897,1
25-2592352,0
25-2597448,0
25-2591493,0
25-2590865,0
25-2596868,0
25-2596498,0
25-2594344,0
25-2591533,0
25-2595548,0
25-2598058,0
25-2588590,0
25-2592894,0
25-2595120,0
25-2590531,0
25-2588674,0
25-2591311,0
25-2593842,0
25-2590641,0
25-2597053,0
25-2589483,0
25-2594829,0
25-2594038,1
25-2598515,0
25-2598743,0
25-2592958,0
25-2591345,0
25-2594543,0
25-2596461,0
25-2596102,0
25-2590601,0
25-2590116,0
25-2591675,1
25-2588682,0
25-2594125,0
25-2590725,0
25-2594681,0
25-2594522,0
25-2598496,0
25-2598735,0
25-2591928,0
25-2595470,0
25-2598516,0
25-2598781,1
25-2596264,0
25-2594648,0
25-2588742,0
25-2598106,0
25-2588828,0
25-2590580,0
25-2588626,0
25-2593777,0
25-2599031,0
25-2593107,0
25-2591970,0
25-2591492,0
25-2592522,1
25-2592545,0
25-2597560,1
25-2596194,0
25-2590018,0
25-2597293,0
25-2592590,0
25-2594612,0
25-2596099,0
25-2592458,0
25-2595595,0
25-2590587,0
25-2592361,0
25-2596067,0
25-2590589,1
25-2593769,1
25-2592433,0
25-2592558,0
25-2592574,0
25-2592447,0
25-2596227,0
25-2598502,0
25-2590100,0
25-2590509,0
25-2596283,0
25-2595266,0
25-2594463,0
25-2589100,0
25-2598965,0
25-2598182,0
25-2588575,0
25-2598587,0
25-2598126,0
25-2593413,0
25-2596557,0
25-2596820,0
25-2595511,0
25-2596269,0
25-2596812,0
25-2595831,0
25-2597925,0
25-2595522,0
25-2594484,0
25-2598415,0
25-2590699,0
25-2594523,0
25-2594347,0
25-2595823,0
25-2596241,0
25-2594220,0
25-2594683,0
25-2592603,0
25-2592516,0
25-2598427,0
25-2593203,0
25-2592535,0
25-2590802,0
25-2589679,0
25-2597639,1
25-2598651,0
25-2592490,0
25-2589844,0
25-2595464,0
25-2598079,0
25-2596956,0
25-2598670,0
25-2595102,0
25-2598663,0
25-2597968,0
25-2599004,0
25-2596850,0
25-2596953,0
25-2588860,0
25-2598919,0
25-2595308,0
25-2594236,1
25-2598632,0
25-2592626,1
25-2598667,0
25-2597885,0
25-2597524,0
25-2598614,0
25-2597402,0
25-2598660,0
25-2596999,0
25-2598096,0
25-2599015,0
25-2593943,0
25-2596362,0
25-2598807,0
25-2597015,0
25-2598939,0
25-2598468,0
25-2598744,0
25-2596664,0
25-2597094,1
25-2596921,0
25-2596629,0
25-2597872,0
25-2597302,0
25-2595770,0
25-2594757,1
25-2594229,0
25-2596811,0
25-2595394,0
25-2593886,0
25-2594631,0
25-2594594,0
25-2593476,0
25-2596546,0
25-2596403,0
25-2596383,0
25-2596191,0
25-2595225,0
25-2588866,0
25-2592800,0
25-2595701,0
25-2595364,0
25-2592475,0
25-2596205,0
25-2593224,0
25-2594942,0
25-2595923,1
25-2594871,0
25-2593300,0
25-2595373,0
25-2594604,0
25-2595445,0
25-2593344,0
25-2595025,0
25-2595520,0
25-2595092,0
25-2594947,0
25-2594888,0
25-2594601,0
25-2589413,0
25-2591850,0
25-2594966,0
25-2594581,0
25-2594904,0
25-2594328,0
25-2590700,0
25-2594639,0
25-2594622,0
25-2592517,0
25-2594498,0
25-2594566,0
25-2590468,0
25-2589515,0
25-2592036,0
25-2592671,0
25-2594510,0
25-2594431,0
25-2594273,0
25-2594039,0
25-2594465,0
25-2592445,0
25-2593982,0
25-2592623,0
25-2592500,0
25-2594240,0
25-2589124,0
25-2594174,0
25-2593182,0
25-2592521,0
25-2593707,0
25-2593972,0
25-2589545,0
25-2590522,0
25-2593789,0
25-2588745,0
25-2592101,0
25-2592684,0
25-2590616,0
25-2592662,0
25-2592698,0
25-2592712,0
25-2592898,0
25-2592504,0
25-2591475,0
25-2589520,0
25-2592670,0
25-2589226,0
25-2592613,0
25-2591267,0
25-2591324,0
25-2591265,0
25-2592599,0
25-2590748,0
25-2592426,0
25-2591794,0
25-2590593,0
25-2591877,0
25-2591622,0
25-2591567,0
25-2591541,0
25-2591358,0
25-2590387,0
25-2591575,0
25-2590507,0
25-2591299,0
25-2591232,0
25-2590788,0
25-2591334,0
25-2590623,0
25-2590653,0
25-2590694,0
25-2590675,0
25-2590895,0
25-2590592,0
25-2590494,0
25-2590017,0
25-2588402,0
25-2590709,0
25-2590672,0
25-2589181,0
25-2589337,0
25-2588494,0
25-2589832,0
25-2588824,1
25-2589793,0
25-2588865,0
25-2588521,0
25-2588835,0
25-2588467,0
25-2588893,0
25-2588525,0
25-2600519,0
25-2600822,1
25-2608416,1
25-2607262,0
25-2609020,1
25-2606183,1
25-2608769,1
25-2604464,0
25-2602250,0
25-2606195,0
25-2599240,1
25-2606923,0
25-2606733,1
25-2603305,0
25-2608438,0
25-2600348,0
25-2603083,0
25-2599452,0
25-2602851,0
25-2608901,0
25-2602118,0
25-2600149,1
25-2602519,0
25-2609102,0
25-2609170,0
25-2608882,0
25-2601794,0
25-2603882,0
25-2603828,1
25-2600392,0
25-2607859,0
25-2607562,0
25-2608551,0
25-2607828,0
25-2607206,0
25-2605137,0
25-2607295,0
25-2603456,0
25-2601829,1
25-2599328,0
25-2605985,0
25-2602029,0
25-2599944,1
25-2608489,0
25-2601103,0
25-2605276,0
25-2600889,0
25-2609128,0
25-2607837,0
25-2605456,0
25-2605060,0
25-2606249,0
25-2608260,0
25-2600122,0
25-2603466,0
25-2605964,0
25-2602778,0
25-2605062,0
25-2608924,0
25-2600803,0
25-2599863,0
25-2609064,0
25-2605376,0
25-2602056,0
25-2602368,0
25-2603603,0
25-2601647,0
25-2608892,0
25-2608508,0
25-2606904,0
25-2607635,0
25-2603950,0
25-2607949,0
25-2606568,0
25-2608956,0
25-2606969,0
25-2605893,0
25-2606966,0
25-2606060,0
25-2606635,0
25-2600444,0
25-2606035,0
25-2602432,0
25-2601047,0
25-2608889,0
25-2603475,0
25-2601922,0
25-2603625,0
25-2607879,0
25-2609026,0
25-2604662,0
25-2604580,0
25-2607468,0
25-2600085,1
25-2606702,0
25-2609072,0
25-2608325,0
25-2608517,0
25-2608455,1
25-2603094,0
25-2600831,0
25-2609164,0
25-2609060,0
25-2609168,1
25-2607039,0
25-2609118,0
25-2600397,0
25-2604172,0
25-2600642,1
25-2609067,0
25-2609090,0
25-2605587,0
25-2607118,0
25-2608959,0
25-2609003,0
25-2608515,1
25-2606472,0
25-2606026,0
25-2609079,0
25-2607298,0
25-2608032,0
25-2607383,0
25-2603667,0
25-2606677,0
25-2601054,0
25-2605748,0
25-2602304,0
25-2609058,0
25-2609157,0
25-2606698,0
25-2600508,0
25-2605091,0
25-2603671,0
25-2599337,0
25-2608523,0
25-2607082,0
25-2609112,0
25-2600850,0
25-2609016,0
25-2607036,0
25-2608816,0
25-2605246,0
25-2608488,0
25-2605468,0
25-2608027,0
25-2601006,0
25-2600465,0
25-2608757,0
25-2608568,0
25-2608626,0
25-2605843,0
25-2605628,0
25-2601551,0
25-2609008,0
25-2605777,0
25-2606753,0
25-2608374,0
25-2606608,0
25-2606757,0
25-2608357,0
25-2608569,0
25-2608308,0
25-2607855,0
25-2608450,0
25-2608637,0
25-2608428,0
25-2609088,0
25-2608453,0
25-2607434,0
25-2607042,0
25-2607406,0
25-2605396,0
25-2607596,0
25-2607525,0
25-2605476,0
25-2607503,0
25-2602065,0
25-2600993,0
25-2606683,0
25-2606639,0
25-2607534,0
25-2607293,0
25-2607031,0
25-2607466,0
25-2606727,0
25-2606271,0
25-2603820,0
25-2606847,0
25-2606747,0
25-2603211,0
25-2607192,0
25-2600976,0
25-2601404,1
25-2599792,0
25-2606854,0
25-2600151,0
25-2601123,0
25-2604930,0
25-2606567,0
25-2606474,0
25-2601416,0
25-2606391,0
25-2602982,0
25-2606279,0
25-2605947,0
25-2599168,0
25-2606031,0
25-2603648,0
25-2600769,0
25-2603692,0
25-2605067,0
25-2602974,0
25-2605709,0
25-2599677,0
25-2601983,0
25-2605558,0
25-2602801,0
25-2604946,0
25-2604926,0
25-2605341,0
25-2603175,0
25-2602852,0
25-2603723,0
25-2603727,0
25-2603290,0
25-2604090,0
25-2603053,0
25-2603886,0
25-2603367,0
25-2603844,0
25-2603688,0
25-2600697,0
25-2603364,0
25-2603300,0
25-2603130,0
25-2601338,0
25-2603479,0
25-2602475,0
25-2602579,0
25-2599246,0
25-2601883,0
25-2602529,0
25-2601118,0
25-2599730,0
25-2601907,0
25-2600735,0
25-2600130,0
25-2602111,0
25-2601347,0
25-2600703,0
25-2599147,0
25-2600986,0
25-2600800,0
25-2600040,0
25-2600932,1
25-2599472,0
25-2600290,0
25-2599810,0
25-2599536,0
25-2600758,0
25-2600264,0
25-2600182,0
25-2599074,0
25-2599826,0
25-2599161,0
25-2599707,0
25-2599265,0
25-2599143,0
25-2599156,0
25-2612204,0
25-2615134,1
25-2611147,1
25-2612884,1
25-2615411,1
25-2610988,0
25-2615024,0
25-2616596,0
25-2613788,0
25-2611981,0
25-2612752,0
25-2616314,0
25-2609814,1
25-2613515,0
25-2609805,0
25-2612968,0
25-2611269,0
25-2613454,0
25-2610578,0
25-2614752,0
25-2613609,0
25-2616541,0
25-2611924,0
25-2611716,0
25-2615810,0
25-2616134,0
25-2614898,0
25-2610279,0
25-2616467,1
25-2615104,0
25-2614065,0
25-2613353,1
25-2610653,0
25-2613717,0
25-2609451,0
25-2615789,0
25-2610206,0
25-2615602,0
25-2613626,0
25-2613406,0
25-2613639,1
25-2610100,0
25-2611756,0
25-2614052,1
25-2616208,0
25-2616563,0
25-2613177,0
25-2613455,0
25-2615421,0
25-2610315,0
25-2615965,0
25-2610632,0
25-2613849,0
25-2612060,0
25-2609734,0
25-2610596,0
25-2612096,0
25-2615132,0
25-2615534,0
25-2616127,0
25-2609483,0
25-2611008,0
25-2614416,0
25-2610393,0
25-2610322,0
25-2615521,0
25-2613493,0
25-2611562,0
25-2612982,0
25-2612376,1
25-2616525,0
25-2612032,0
25-2616018,0
25-2610897,0
25-2612151,0
25-2612479,0
25-2613451,0
25-2614506,0
25-2615705,0
25-2616559,0
25-2613351,0
25-2615216,0
25-2616156,0
25-2609245,0
25-2616415,0
25-2613268,0
25-2610799,0
25-2616506,0
25-2616370,0
25-2614880,0
25-2614625,0
25-2613063,0
25-2615808,0
25-2613599,1
25-2615306,0
25-2615106,0
25-2615823,0
25-2614830,0
25-2612681,0
25-2612077,0
25-2614298,0
25-2616532,0
25-2616417,0
25-2616328,0
25-2614305,0
25-2614692,0
25-2616031,0
25-2614907,0
25-2616420,0
25-2616387,0
25-2616298,0
25-2614732,1
25-2616606,0
25-2616460,0
25-2613464,0
25-2615734,0
25-2615516,0
25-2616348,0
25-2615520,0
25-2613610,0
25-2610227,0
25-2611884,0
25-2610887,0
25-2614573,0
25-2616637,0
25-2615738,0
25-2616449,0
25-2616294,0
25-2616551,0
25-2616438,0
25-2616129,0
25-2615005,0
25-2616091,0
25-2610895,0
25-2614686,0
25-2615897,0
25-2616080,0
25-2613556,0
25-2615113,0
25-2616311,0
25-2613029,0
25-2613051,0
25-2616424,0
25-2616162,0
25-2616070,0
25-2612599,0
25-2615905,0
25-2612581,0
25-2615368,0
25-2615036,0
25-2615117,0
25-2615374,0
25-2615133,0
25-2614828,0
25-2615109,0
25-2614796,0
25-2610145,0
25-2614494,0
25-2612564,0
25-2613447,0
25-2613629,0
25-2613637,0
25-2613384,0
25-2613411,0
25-2614175,0
25-2614214,0
25-2613893,0
25-2614035,0
25-2613990,0
25-2613658,0
25-2614137,0
25-2610842,0
25-2610165,0
25-2613601,0
25-2613263,0
25-2614013,0
25-2609281,0
25-2613956,0
25-2612851,0
25-2613301,0
25-2613281,0
25-2613232,0
25-2613575,0
25-2613484,0
25-2613294,0
25-2610465,0
25-2612463,0
25-2612572,0
25-2610627,0
25-2612093,0
25-2610069,0
25-2612026,0
25-2611937,0
25-2612078,0
25-2611019,0
25-2610146,0
25-2609391,0
25-2610634,0
25-2609207,0
25-2609360,0
25-2610239,0
25-2610816,0
25-2610923,0
25-2610614,0
25-2610286,0
25-2610638,0
25-2610594,0
25-2609890,0
25-2609225,0
25-2610321,0
25-2610252,0
25-2609380,0
25-2610014,0
25-2609340,0
25-2609307,0
25-2609603,0
25-2609440,0
25-2609533,0
25-2609457,0
25-2617841,0
25-2620386,0
25-2618659,0
25-2619569,1
25-2621493,0
25-2622037,0
25-2617263,0
25-2617699,0
25-2617554,0
25-2622085,1
25-2617242,0
25-2621653,0
25-2617804,1
25-2621641,0
25-2620759,0
25-2618227,0
25-2619786,0
25-2620774,0
25-2617684,0
25-2617269,0
25-2619294,1
25-2618183,0
25-2621644,0
25-2618611,0
25-2621237,0
25-2622022,0
25-2620419,0
25-2617254,0
25-2617487,0
25-2622006,0
25-2619527,0
25-2616903,0
25-2621256,0
25-2621785,0
25-2618568,0
25-2617653,0
25-2618733,0
25-2616953,0
25-2620801,0
25-2618617,0
25-2622040,0
25-2620377,0
25-2621988,0
25-2621270,1
25-2621698,0
25-2619627,0
25-2618724,0
25-2621545,0
25-2620484,1
25-2619542,0
25-2621874,0
25-2616835,0
25-2621884,1
25-2621198,0
25-2620140,0
25-2621862,0
25-2620450,0
25-2620091,0
25-2619563,0
25-2616648,0
25-2621883,0
25-2621865,0
25-2621745,0
25-2621870,0
25-2621666,0
25-2617852,0
25-2621607,0
25-2621802,0
25-2621685,0
25-2618284,0
25-2621591,1
25-2617786,0
25-2618319,0
25-2621186,0
25-2620323,0
25-2620828,0
25-2620321,0
25-2620219,0
25-2617859,0
25-2618082,0
25-2619541,0
25-2619723,0
25-2619568,0
25-2619517,0
25-2618920,0
25-2618665,0
25-2619402,0
25-2619249,0
25-2616719,0
25-2617523,0
25-2618177,0
25-2618796,0
25-2618414,0
25-2618275,0
25-2617991,0
25-2618609,0
25-2617855,0
25-2617438,0
25-2617814,0
25-2616641,0
25-2616778,0
25-2617332,0
25-2617221,0
25-2616902,0
25-2622790,0
25-2624223,0
25-2624064,0
25-2623963,0
25-2623709,0
25-2625010,0
25-2622706,0
25-2623938,0
25-2623278,0
25-2624018,1
25-2623637,0
25-2623755,0
25-2624186,0
25-2624497,0
25-2623926,0
25-2623313,0
25-2625026,0
25-2623882,0
25-2622727,0
25-2625096,0
25-2624962,0
25-2623539,0
25-2624688,0
25-2623107,0
25-2623268,0
25-2624699,0
25-2624088,0
25-2624352,0
25-2623017,0
25-2623995,0
25-2624203,0
25-2623365,0
25-2623767,0
25-2624988,0
25-2623259,0
25-2623360,0
25-2624969,0
25-2622619,0
25-2623956,0
25-2625028,0
25-2624258,0
25-2623052,0
25-2623802,0
25-2624149,0
25-2623678,1
25-2623599,0
25-2624555,0
25-2624489,0
25-2622698,0
25-2624069,0
25-2624053,0
25-2624550,0
25-2624951,0
25-2623620,0
25-2625091,0
25-2623176,0
25-2622563,0
25-2625232,0
25-2623908,0
25-2624468,0
25-2625211,0
25-2624452,0
25-2624153,0
25-2625156,0
25-2623623,0
25-2624249,0
25-2623691,0
25-2623531,0
25-2624207,0
25-2623590,0
25-2623242,0
25-2624199,0
25-2622707,0
25-2623860,0
25-2623317,1
25-2624234,1
25-2623384,0
25-2624648,0
25-2624417,1
25-2623663,1
25-2624475,0
25-2623787,0
25-2624208,0
25-2623493,0
25-2624659,0
25-2624839,0
25-2625229,0
25-2625214,0
25-2624674,0
25-2624819,0
25-2625252,0
25-2624999,0
25-2624833,0
25-2625227,0
25-2622315,0
25-2625013,0
25-2624176,0
25-2624823,0
25-2624159,0
25-2624102,0
25-2624579,0
25-2624537,0
25-2624512,0
25-2624441,0
25-2624250,0
25-2624273,0
25-2624500,0
25-2624196,0
25-2624267,0
25-2624297,0
25-2624051,0
25-2623639,0
25-2624047,0
25-2623945,0
25-2624072,0
25-2623550,0
25-2623573,0
25-2623449,0
25-2623480,0
25-2623410,0
25-2623164,0
25-2623208,0
25-2623575,0
25-2623421,0
25-2623149,0
25-2623403,0
25-2623106,0
25-2623337,0
25-2623045,0
25-2623137,0
25-2623162,0
25-2622498,0
25-2623063,0
25-2622475,0
25-2622410,0
25-2622288,0
25-2622262,1
25-2622172,0
25-2625975,1
25-2626887,1
25-2625577,0
25-2628827,0
25-2630075,1
25-2626629,0
25-2626985,0
25-2625614,1
25-2625269,1
25-2626921,1
25-2626813,0
25-2630413,0
25-2630229,1
25-2626720,0
25-2626823,0
25-2628334,0
25-2629892,0
25-2628282,0
25-2628274,0
25-2629883,1
25-2626383,0
25-2629437,1
25-2626106,0
25-2626797,0
25-2628753,0
25-2626646,0
25-2627866,0
25-2630315,0
25-2625657,0
25-2628701,0
25-2630270,1
25-2625947,0
25-2626588,1
25-2630386,1
25-2630332,0
25-2627643,0
25-2626043,1
25-2625648,1
25-2630162,0
25-2629774,0
25-2629390,1
25-2626327,0
25-2625723,0
25-2627082,0
25-2627514,0
25-2627200,0
25-2629323,0
25-2626669,0
25-2626884,0
25-2629716,1
25-2626435,0
25-2628722,1
25-2630368,0
25-2628335,1
25-2626711,0
25-2626722,0
25-2626590,0
25-2626753,0
25-2626550,0
25-2630071,0
25-2627583,0
25-2626554,0
25-2630242,0
25-2625601,0
25-2629171,0
25-2625792,0
25-2630264,0
25-2629276,0
25-2628415,0
25-2627377,0
25-2630284,0
25-2627378,0
25-2629876,0
25-2628467,0
25-2626293,0
25-2627474,0
25-2625553,1
25-2628285,0
25-2627785,0
25-2630048,0
25-2629548,0
25-2626591,0
25-2629198,1
25-2629427,1
25-2628781,0
25-2627048,0
25-2627350,1
25-2628329,0
25-2630379,0
25-2628959,0
25-2628779,0
25-2628886,0
25-2630151,0
25-2629125,0
25-2625369,0
25-2627036,0
25-2629091,0
25-2625668,1
25-2629596,0
25-2626465,0
25-2626413,0
25-2629006,0
25-2626072,0
25-2629819,0
25-2626778,0
25-2625621,0
25-2625600,0
25-2625730,0
25-2630045,0
25-2625308,0
25-2630292,0
25-2630417,0
25-2628522,0
25-2628690,0
25-2630154,0
25-2629693,0
25-2630357,0
25-2630097,0
25-2625530,0
25-2630087,0
25-2630347,0
25-2630247,1
25-2630282,0
25-2629553,0
25-2629702,0
25-2626261,0
25-2629404,0
25-2629570,0
25-2626738,0
25-2629245,0
25-2628970,0
25-2628699,0
25-2627801,0
25-2628203,0
25-2628324,0
25-2628297,0
25-2628423,0
25-2627882,0
25-2627493,0
25-2626440,0
25-2628247,0
25-2628451,0
25-2627844,0
25-2627883,0
25-2627632,0
25-2625744,0
25-2627510,0
25-2627400,0
25-2625909,0
25-2625298,0
25-2627147,0
25-2627094,0
25-2625827,0
25-2627249,0
25-2626940,0
25-2627044,0
25-2626636,0
25-2626438,0
25-2626930,0
25-2626811,0
25-2626802,0
25-2626784,0
25-2626781,0
25-2626498,0
25-2626447,1
25-2625720,0
25-2626183,0
25-2625623,0
25-2626052,0
25-2625905,0
25-2626016,0
25-2625879,0
25-2625428,0
25-2625670,0
25-2625684,0
25-2625586,0
25-2625534,0
25-2625604,0
25-2625522,0
25-2625280,0
25-2625303,0
25-2636520,0
25-2635759,0
25-2638099,0
25-2635195,0
25-2638225,0
25-2637432,0
25-2636506,0
25-2635135,0
25-2634146,0
25-2633066,0
25-2632487,0
25-2633809,0
25-2634780,0
25-2635273,0
25-2631130,0
25-2637436,0
25-2631686,0
25-2637601,0
25-2632608,1
25-2637610,0
25-2635513,0
25-2631576,0
25-2638093,0
25-2634841,0
25-2631846,0
25-2630537,0
25-2637564,0
25-2637550,0
25-2635740,0
25-2630533,0
25-2636268,0
25-2633635,0
25-2636151,0
25-2631804,0
25-2637404,0
25-2631691,0
25-2636227,0
25-2632834,0
25-2634836,0
25-2637245,0
25-2634758,0
25-2633771,0
25-2637693,0
25-2631584,0
25-2631577,0
25-2635703,0
25-2638243,0
25-2634881,0
25-2634261,0
25-2633412,0
25-2637561,0
25-2635786,0
25-2634757,0
25-2637180,0
25-2631794,0
25-2636113,0
25-2630974,0
25-2633158,0
25-2635998,0
25-2637578,0
25-2638075,0
25-2631321,0
25-2638150,0
25-2633091,0
25-2631816,0
25-2634848,0
25-2637117,0
25-2634206,0
25-2637523,0
25-2632013,0
25-2632820,0
25-2637528,0
25-2636471,0
25-2637590,0
25-2635767,0
25-2638202,0
25-2635761,0
25-2632184,0
25-2637217,0
25-2637608,0
25-2637963,0
25-2630440,0
25-2637614,0
25-2637131,0
25-2637403,0
25-2637621,0
25-2636899,0
25-2638140,0
25-2635486,0
25-2636589,0
25-2635280,0
25-2634800,0
25-2631110,0
25-2637914,0
25-2637215,0
25-2636091,0
25-2634053,0
25-2637253,1
25-2633516,0
25-2638175,0
25-2631902,0
25-2634774,0
25-2635570,0
25-2637267,0
25-2638233,0
25-2637573,0
25-2637593,0
25-2636913,0
25-2634511,0
25-2638227,0
25-2637790,0
25-2637521,0
25-2637356,1
25-2637441,0
25-2637027,0
25-2637609,0
25-2632186,0
25-2634486,0
25-2637365,1
25-2636963,0
25-2637073,0
25-2632364,0
25-2636871,0
25-2636807,0
25-2636442,0
25-2635066,0
25-2630601,0
25-2636682,0
25-2634505,0
25-2636251,0
25-2635879,0
25-2636543,0
25-2636366,0
25-2635737,0
25-2636422,0
25-2633828,0
25-2636349,0
25-2634639,0
25-2636319,0
25-2636250,0
25-2632077,1
25-2635543,0
25-2636081,1
25-2636030,0
25-2635323,0
25-2634994,0
25-2635313,0
25-2635293,1
25-2635289,0
25-2631541,0
25-2634013,0
25-2631510,0
25-2635333,0
25-2634809,0
25-2634473,0
25-2634039,0
25-2633355,0
25-2634279,0
25-2634443,0
25-2634456,0
25-2634742,0
25-2634580,0
25-2631756,0
25-2632854,0
25-2631637,0
25-2632164,0
25-2634489,0
25-2634472,0
25-2633704,0
25-2632558,0
25-2632945,0
25-2633807,0
25-2633131,0
25-2633549,0
25-2633138,0
25-2633369,0
25-2633042,0
25-2633122,0
25-2632586,0
25-2631757,0
25-2633192,0
25-2630574,0
25-2631784,0
25-2631648,0
25-2632495,0
25-2632242,0
25-2630905,0
25-2632308,0
25-2632174,0
25-2631765,0
25-2631868,0
25-2631698,0
25-2631508,0
25-2631087,0
25-2630812,0
25-2630692,0
25-2630550,0
25-2639725,0
25-2639837,0
25-2641011,0
